timestamp_ms,rate
1752048000000,4.8e-05
1752076800000,6.7e-05
1752105600000,8.7e-05
1752134400000,6.1e-05
1752163200000,7.9e-05
1752192000000,0.0001
1752220800000,0.0001
1752249600000,0.0001
1752278400000,0.0001
1752307200000,0.0001
1752336000000,0.0001
1752364800000,7.9e-05
1752393600000,8.9e-05
1752422400000,9.3e-05
1752451200000,6.2e-05
1752480000000,0.0001
1752508800000,0.0001
1752537600000,0.0001
1752566400000,0.0001
1752595200000,0.0001
1752624000000,0.0001
1752652800000,0.0001
1752681600000,0.0001
1752710400000,0.0001
1752739200000,0.0001
1752768000000,0.0001
1752796800000,0.0001
1752825600000,0.0001
1752854400000,0.0001
1752883200000,0.0001
1752912000000,0.0001
1752940800000,0.0001
1752969600000,0.0001
1752998400000,0.0001
1753027200000,0.0001
1753056000000,0.0001
1753084800000,0.0001
1753113600000,0.0001
1753142400000,0.0001
1753171200000,0.0001
1753200000000,0.0001
1753228800000,0.000114
1753257600000,0.0001
1753286400000,0.0001
1753315200000,0.0001
1753344000000,0.0001
1753372800000,0.0001
1753401600000,0.0001
1753430400000,0.0001
1753459200000,0.0001
1753488000000,0.0001
1753516800000,0.0001
1753545600000,0.0001
1753574400000,0.0001
1753603200000,0.0001
1753632000000,0.0001
1753660800000,0.0001
1753689600000,0.0001
1753718400000,0.0001
1753747200000,0.0001
1753776000000,0.0001
1753804800000,0.0001
1753833600000,0.0001
1753862400000,0.0001
1753891200000,0.0001
1753920000000,0.0001
1753948800000,0.0001
1753977600000,0.0001
1754006400000,-1.7e-05
1754035200000,-6.3e-05
1754064000000,3.8e-05
1754092800000,0.0001
1754121600000,0.0001
1754150400000,0.0001
1754179200000,0.0001
1754208000000,0.0001
1754236800000,7.9e-05
1754265600000,4.9e-05
1754294400000,5.8e-05
1754323200000,1.8e-05
1754352000000,7.6e-05
1754380800000,0.0001
1754409600000,4.6e-05
1754438400000,0.0001
1754467200000,0.0001
1754496000000,8.7e-05
1754524800000,7.7e-05
1754553600000,9.2e-05
1754582400000,1.4e-05
1754611200000,-3.1e-05
1754640000000,3.5e-05
1754668800000,8.9e-05
1754697600000,2e-06
1754726400000,7.6e-05
1754755200000,-3.2e-05
1754784000000,2e-06
1754812800000,0.0001
1754841600000,0.0001
1754870400000,0.0001
1754899200000,0.0001
1754928000000,0.0001
1754956800000,0.0001
1754985600000,0.0001
1755014400000,3.1e-05
1755043200000,0.0001
1755072000000,0.0001
1755100800000,0.0001
1755129600000,0.0001
1755158400000,0.0001
1755187200000,0.0001
1755216000000,9.4e-05
1755244800000,0.0001
1755273600000,0.0001
1755302400000,3.2e-05
1755331200000,5.5e-05
1755360000000,5e-05
1755388800000,-7e-06
1755417600000,6.7e-05
1755446400000,6.2e-05
1755475200000,0.0001
1755504000000,9.3e-05
1755532800000,2.4e-05
1755561600000,5.5e-05
1755590400000,-1e-05
1755619200000,2.1e-05
1755648000000,0.0001
1755676800000,0.0001
1755705600000,0.0001
1755734400000,8.9e-05
1755763200000,0.0001
1755792000000,0.0001
1755820800000,7.5e-05
1755849600000,0.0001
1755878400000,7.7e-05
1755907200000,0.0001
1755936000000,0.0001
1755964800000,0.0001
1755993600000,0.0001
1756022400000,0.0001
1756051200000,0.0001
1756080000000,0.0001
1756108800000,0.0001
1756137600000,0.0001
1756166400000,0.0001
1756195200000,0.0001
1756224000000,0.0001
1756252800000,0.0001
1756281600000,0.0001
1756310400000,4e-05
1756339200000,4e-05
1756368000000,8.8e-05
1756396800000,7.6e-05
1756425600000,4.1e-05
1756454400000,3.3e-05
1756483200000,4.5e-05
1756512000000,0.0001
1756540800000,0.0001
1756569600000,0.0001
1756598400000,0.0001
1756627200000,3.7e-05
1756656000000,5.3e-05
1756684800000,4.9e-05
1756713600000,0.0001
1756742400000,0.0001
1756771200000,0.0001
1756800000000,0.0001
1756828800000,0.0001
1756857600000,0.0001
1756886400000,0.0001
1756915200000,0.0001
1756944000000,9e-05
1756972800000,5.4e-05
1757001600000,5.3e-05
1757030400000,9.6e-05
1757059200000,0.0001
1757088000000,9.9e-05
1757116800000,8.5e-05
1757145600000,4.6e-05
1757174400000,-9e-06
1757203200000,4.4e-05
1757232000000,0.0001
1757260800000,7e-05
1757289600000,0.0001
1757318400000,2.9e-05
1757347200000,7.9e-05
1757376000000,2.6e-05
1757404800000,1.6e-05
1757433600000,1.4e-05
1757462400000,3.9e-05
1757491200000,0.0001
1757520000000,7.8e-05
1757548800000,8e-06
1757577600000,4.8e-05
1757606400000,0.0001
1757635200000,9.4e-05
1757664000000,6.1e-05
1757692800000,9.9e-05
1757721600000,-3.2e-05
1757750400000,3.1e-05
1757779200000,6.1e-05
1757808000000,2.1e-05
1757836800000,-1.9e-05
1757865600000,5.7e-05
1757894400000,7.6e-05
1757923200000,0.0001
1757952000000,8e-05
1757980800000,0.0001
1758009600000,0.0001
1758038400000,3.5e-05
1758067200000,8.1e-05
1758096000000,4.6e-05
1758124800000,4.6e-05
1758153600000,0.0001
1758182400000,0.0001
1758211200000,8.7e-05
1758240000000,6.7e-05
1758268800000,6.8e-05
1758297600000,3.2e-05
1758326400000,2.9e-05
1758355200000,8.8e-05
1758384000000,0.0001
1758412800000,6.9e-05
1758441600000,0.0001
1758470400000,8.1e-05
1758499200000,4.1e-05
1758528000000,8.3e-05
1758556800000,1e-06
1758585600000,3.5e-05
1758614400000,-1.6e-05
1758643200000,-2.3e-05
1758672000000,-2.5e-05
1758700800000,1e-05
1758729600000,6.9e-05
1758758400000,4e-05
1758787200000,-4e-06
1758816000000,-2.6e-05
1758844800000,5.9e-05
1758873600000,3e-05
1758902400000,7.4e-05
1758931200000,6.8e-05
1758960000000,6.4e-05
1758988800000,6.9e-05
1759017600000,0.0001
1759046400000,1.4e-05
1759075200000,6e-05
1759104000000,0.0001
1759132800000,6.6e-05
1759161600000,0.0001
1759190400000,6.6e-05
1759219200000,8.1e-05
1759248000000,1.3e-05
1759276800000,0.0001
1759305600000,0.0001
1759334400000,2.8e-05
1759363200000,4.2e-05
1759392000000,6.8e-05
1759420800000,9.1e-05
1759449600000,1.5e-05
1759478400000,1e-06
1759507200000,1.4e-05
1759536000000,9e-06
1759564800000,6e-05
1759593600000,4.8e-05
1759622400000,0.0001
1759651200000,0.0001
1759680000000,7.7e-05
1759708800000,9.6e-05
1759737600000,0.0001
1759766400000,7.6e-05
1759795200000,2e-06
1759824000000,-2.9e-05
1759852800000,0.0001
1759881600000,0.0001
1759910400000,0.0001
1759939200000,0.0001
1759968000000,3.1e-05
1759996800000,3.7e-05
1760025600000,5.6e-05
1760054400000,0.0001
1760083200000,0.0001
1760112000000,4.6e-05
1760140800000,-0.000141
1760169600000,0.0001
1760198400000,0.0001
1760227200000,-7e-06
1760256000000,2.8e-05
1760284800000,6.1e-05
1760313600000,0.0001
1760342400000,0.0001
1760371200000,4.8e-05
1760400000000,7.8e-05
1760428800000,-2.3e-05
1760457600000,0.0
1760486400000,1e-05
1760515200000,2.2e-05
1760544000000,-2e-06
1760572800000,3e-06
1760601600000,-5e-06
1760630400000,-3.8e-05
1760659200000,9e-06
1760688000000,-9e-06
1760716800000,1.4e-05
1760745600000,-2.5e-05
1760774400000,-1.3e-05
1760803200000,5.9e-05
1760832000000,4e-05
1760860800000,3.8e-05
1760889600000,0.0001
1760918400000,5.7e-05
1760947200000,0.0001
1760976000000,0.0001
1761004800000,7.2e-05
1761033600000,1.9e-05
1761062400000,8.8e-05
1761091200000,2e-05
1761120000000,4.6e-05
1761148800000,5.5e-05
1761177600000,5.6e-05
1761206400000,0.0001
1761235200000,6.8e-05
1761264000000,-2e-06
1761292800000,0.0001
1761321600000,4.7e-05
1761350400000,3.2e-05
1761379200000,0.0001
1761408000000,0.0001
1761436800000,9.9e-05
1761465600000,5.6e-05
1761494400000,0.0001
1761523200000,0.0001
1761552000000,0.0001
1761580800000,5.9e-05
1761609600000,1e-05
1761638400000,3.6e-05
1761667200000,9e-05
1761696000000,-4e-06
1761724800000,1.6e-05
1761753600000,1.7e-05
1761782400000,2.1e-05
1761811200000,3.6e-05
1761840000000,-2.6e-05
1761868800000,2.4e-05
1761897600000,0.0001
1761926400000,5.7e-05
1761955200000,2.5e-05
1761984000000,2.4e-05
1762012800000,6.7e-05
1762041600000,5.8e-05
1762070400000,4.8e-05
1762099200000,1.9e-05
1762128000000,2.1e-05
1762156800000,-4.7e-05
1762185600000,5.3e-05
1762214400000,3.8e-05
1762243200000,-1.2e-05
1762272000000,4.5e-05
1762300800000,4.9e-05
1762329600000,1.3e-05
1762358400000,-1.1e-05
1762387200000,2.1e-05
1762416000000,3.3e-05
1762444800000,4.8e-05
1762473600000,-3.3e-05
1762502400000,3.9e-05
1762531200000,2.5e-05
1762560000000,7.9e-05
1762588800000,8e-06
1762617600000,-7e-06
1762646400000,-2e-06
1762675200000,3.7e-05
1762704000000,7.7e-05
1762732800000,9.2e-05
1762761600000,8.1e-05
1762790400000,4.7e-05
1762819200000,1.3e-05
1762848000000,-4.9e-05
1762876800000,5.7e-05
1762905600000,6.8e-05
1762934400000,3.4e-05
1762963200000,9.3e-05
1762992000000,-1.2e-05
1763020800000,1.4e-05
1763049600000,2.6e-05
1763078400000,-4.1e-05
1763107200000,1.3e-05
1763136000000,5.8e-05
1763164800000,4.6e-05
1763193600000,7.1e-05
1763222400000,4.5e-05
1763251200000,1e-05
1763280000000,3.8e-05
1763308800000,5e-05
1763337600000,6e-05
1763366400000,0.0001
1763395200000,7.1e-05
1763424000000,8.2e-05
1763452800000,4.3e-05
1763481600000,0.0001
1763510400000,4.9e-05
1763539200000,-4e-06
1763568000000,-1e-05
1763596800000,4.6e-05
1763625600000,0.0001
1763654400000,1.3e-05
1763683200000,-5e-06
1763712000000,-7e-06
1763740800000,5.6e-05
1763769600000,3.4e-05
1763798400000,2.3e-05
1763827200000,6.1e-05
1763856000000,5e-05
1763884800000,4.4e-05
1763913600000,9e-06
1763942400000,-1.4e-05
1763971200000,-3.2e-05
1764000000000,0.0
1764028800000,-6.7e-05
1764057600000,-4e-06
1764086400000,-4.9e-05
1764115200000,-9e-06
1764144000000,-3e-06
1764172800000,2e-06
1764201600000,3.4e-05
1764230400000,-3e-06
1764259200000,-8e-06
1764288000000,2e-06
1764316800000,-4e-06
1764345600000,-7e-06
1764374400000,-9.7e-05
1764403200000,-1e-05
1764432000000,1e-05
1764460800000,7.3e-05
1764489600000,5.2e-05
1764518400000,1.6e-05
1764547200000,8e-06
1764576000000,-6e-06
1764604800000,-1e-06
1764633600000,-9e-06
1764662400000,4.8e-05
1764691200000,1.8e-05
1764720000000,9e-06
1764748800000,2.7e-05
1764777600000,3.2e-05
1764806400000,7.4e-05
1764835200000,3.1e-05
1764864000000,-9e-06
1764892800000,1.7e-05
1764921600000,4.4e-05
1764950400000,-9e-06
1764979200000,-6e-06
1765008000000,-3.3e-05
1765036800000,-4.7e-05
1765065600000,-8e-06
1765094400000,-1.2e-05
1765123200000,2.3e-05
1765152000000,2.9e-05
1765180800000,8.4e-05
1765209600000,3.8e-05
1765238400000,-1.8e-05
1765267200000,1.3e-05
1765296000000,1.3e-05
1765324800000,3.2e-05
1765353600000,1.5e-05
1765382400000,1.5e-05
1765411200000,3.7e-05
1765440000000,-2.6e-05
1765468800000,3.6e-05
1765497600000,8.4e-05
1765526400000,9.8e-05
1765555200000,2.8e-05
1765584000000,-3e-06
1765612800000,-3e-06
1765641600000,3.7e-05
1765670400000,3.7e-05
1765699200000,1.1e-05
1765728000000,-8e-06
1765756800000,5e-06
1765785600000,2.9e-05
1765814400000,3.9e-05
1765843200000,8e-06
1765872000000,-1.4e-05
1765900800000,5.6e-05
1765929600000,4.6e-05
1765958400000,1.1e-05
1765987200000,8.4e-05
1766016000000,2e-06
1766044800000,7.5e-05
1766073600000,0.0001
1766102400000,-7e-06
1766131200000,1.7e-05
1766160000000,7.3e-05
1766188800000,3.2e-05
1766217600000,-7e-06
1766246400000,-3.6e-05
1766275200000,1.7e-05
1766304000000,-5e-06
1766332800000,-1.5e-05
1766361600000,5.4e-05
1766390400000,5.5e-05
1766419200000,6.8e-05
1766448000000,-2.9e-05
1766476800000,-1.7e-05
1766505600000,1.5e-05
1766534400000,2.8e-05
1766563200000,-2.1e-05
1766592000000,4.6e-05
1766620800000,9.5e-05
1766649600000,7.5e-05
1766678400000,5.2e-05
1766707200000,3.7e-05
1766736000000,0.0001
1766764800000,0.0001
1766793600000,3e-05
1766822400000,2.4e-05
1766851200000,6.1e-05
1766880000000,5.8e-05
1766908800000,0.0001
1766937600000,9.8e-05
1766966400000,3.4e-05
1766995200000,0.0001
1767024000000,-2.5e-05
1767052800000,5.5e-05
1767081600000,-3.7e-05
1767110400000,6.1e-05
1767139200000,3.3e-05
1767168000000,9.5e-05
1767196800000,0.0001
1767225600000,3.6e-05
1767254400000,8.5e-05
1767283200000,9e-06
1767312000000,0.0001
1767340800000,0.0001
1767369600000,5.3e-05
1767398400000,-2.5e-05
1767427200000,2.1e-05
1767456000000,5.1e-05
1767484800000,0.0001
1767513600000,6.1e-05
1767542400000,-1e-06
1767571200000,-1.5e-05
1767600000000,5.1e-05
1767628800000,5e-05
1767657600000,-4.7e-05
1767686400000,-2.2e-05
1767715200000,4.7e-05
1767744000000,9e-05
1767772800000,9.6e-05
1767801600000,2.3e-05
1767830400000,8.6e-05
1767859200000,-1.4e-05
1767888000000,5.3e-05
1767916800000,2e-06
1767945600000,5.4e-05
1767974400000,1.4e-05
1768003200000,5.9e-05
1768032000000,0.0001
1768060800000,8.1e-05
1768089600000,4.1e-05
1768118400000,9.6e-05
1768147200000,4.8e-05
1768176000000,3.9e-05
1768204800000,2.7e-05
1768233600000,6e-06
1768262400000,2.2e-05
1768291200000,0.0001
1768320000000,8.5e-05
1768348800000,7.8e-05
1768377600000,0.0001
1768406400000,0.0001
1768435200000,-8e-06
1768464000000,2e-06
1768492800000,-4e-06
1768521600000,-3.7e-05
1768550400000,5e-05
1768579200000,4e-06
1768608000000,6.9e-05
1768636800000,1.8e-05
1768665600000,5e-06
1768694400000,5e-06
1768723200000,4.9e-05
1768752000000,1.7e-05
1768780800000,-1.1e-05
1768809600000,-2.8e-05
1768838400000,2.1e-05
1768867200000,3.1e-05
1768896000000,-1.6e-05
1768924800000,-1.2e-05
1768953600000,3.2e-05
1768982400000,3e-06
1769011200000,4e-05
1769040000000,5.7e-05
1769068800000,3e-05
1769097600000,0.0
1769126400000,4.9e-05
1769155200000,2.6e-05
1769184000000,-3.2e-05
1769212800000,-9e-06
1769241600000,-2.6e-05
1769270400000,-2.3e-05
1769299200000,-2.9e-05
1769328000000,4.6e-05
1769356800000,4e-05
1769385600000,-2e-06
1769414400000,4.5e-05
1769443200000,3.7e-05
1769472000000,3.8e-05
1769500800000,1.2e-05
1769529600000,-3.2e-05
1769558400000,5.9e-05
1769587200000,7.1e-05
1769616000000,4.6e-05
1769644800000,2.3e-05
1769673600000,1.7e-05
1769702400000,-7e-06
1769731200000,-1.6e-05
1769760000000,-6.9e-05
1769788800000,-4e-05
1769817600000,9.2e-05
1769846400000,4.6e-05
1769875200000,2.3e-05
1769904000000,8e-06
1769932800000,-1.8e-05
1769961600000,1.9e-05
1769990400000,5.1e-05
1770019200000,3e-06
1770048000000,-2.2e-05
1770076800000,-2.7e-05
1770105600000,3e-05
1770134400000,-4.1e-05
1770163200000,3e-06
1770192000000,9.1e-05
1770220800000,4.3e-05
1770249600000,4.7e-05
1770278400000,2.5e-05
1770307200000,2.1e-05
1770336000000,9e-06
1770364800000,-8e-06
1770393600000,-9.3e-05
1770422400000,-6.4e-05
1770451200000,1.3e-05
1770480000000,2.5e-05
1770508800000,7e-06
1770537600000,-4.6e-05
1770566400000,-1e-05
1770595200000,1.5e-05
1770624000000,-1.8e-05
1770652800000,-3.9e-05
1770681600000,6.1e-05
1770710400000,-4.3e-05
1770739200000,-5.9e-05
1770768000000,-2.3e-05
1770796800000,-6.2e-05
1770825600000,-8e-06
1770854400000,9e-06
1770883200000,7.2e-05
1770912000000,0.0001
1770940800000,1e-06
1770969600000,3.7e-05
1770998400000,3.1e-05
1771027200000,-1.5e-05
1771056000000,-1.5e-05
1771084800000,8.7e-05
1771113600000,6.2e-05
1771142400000,3.3e-05
1771171200000,2.1e-05
1771200000000,7.4e-05
1771228800000,3.5e-05
1771257600000,-2.2e-05
1771286400000,3.2e-05
1771315200000,1.9e-05
1771344000000,-1.2e-05
1771372800000,1.9e-05
1771401600000,-2e-06
1771430400000,4e-06
1771459200000,-1.6e-05
1771488000000,5.2e-05
1771516800000,9e-06
1771545600000,0.0001
1771574400000,0.0001
1771603200000,7.5e-05
1771632000000,0.0001
1771660800000,9.8e-05
1771689600000,8.4e-05
1771718400000,2e-05
1771747200000,-2.6e-05
1771776000000,-8e-06
1771804800000,-2e-06
1771833600000,-6e-05
1771862400000,1.3e-05
1771891200000,-4.5e-05
1771920000000,-8.4e-05
1771948800000,2e-05
1771977600000,1.4e-05
1772006400000,0.0001
1772035200000,5.5e-05
1772064000000,3.6e-05
1772092800000,0.0001
1772121600000,4e-05
1772150400000,3.9e-05
1772179200000,-7e-06
1772208000000,-1e-06
1772236800000,-1.3e-05
1772265600000,-4.6e-05
1772294400000,-2.3e-05
1772323200000,2.7e-05
1772352000000,9.2e-05
1772380800000,6.5e-05
1772409600000,1.3e-05
1772438400000,3e-05
1772467200000,2.7e-05
1772496000000,1.8e-05
1772524800000,1.2e-05
1772553600000,7e-06
1772582400000,2.2e-05
1772611200000,-5e-06
1772640000000,3.5e-05
1772668800000,-5.4e-05
1772697600000,-4.1e-05
1772726400000,-4.7e-05
1772755200000,-6e-06
1772784000000,2e-06
1772812800000,-4e-06
1772841600000,-5.9e-05
1772870400000,-3e-05
1772899200000,-1.8e-05
1772928000000,-3.8e-05
1772956800000,-4.3e-05
1772985600000,-3.1e-05
1773014400000,-3.9e-05
1773043200000,-3e-05
1773072000000,-4e-05
1773100800000,-6e-05
1773129600000,5.1e-05
1773158400000,3.7e-05
1773187200000,-0.000107
1773216000000,-4.5e-05
1773244800000,-3.6e-05
1773273600000,-6.1e-05
1773302400000,-5.9e-05
1773331200000,-3.7e-05
1773360000000,-4.3e-05
1773388800000,5e-05
1773417600000,1e-06
1773446400000,-6.2e-05
1773475200000,-3.4e-05
1773504000000,-8.7e-05
1773532800000,-5.8e-05
1773561600000,5e-06
1773590400000,3.9e-05
1773619200000,-1.3e-05
1773648000000,6.6e-05
1773676800000,-1e-06
1773705600000,9.3e-05
1773734400000,4.3e-05
1773763200000,-3.8e-05
1773792000000,4e-06
1773820800000,1.1e-05
1773849600000,-3.8e-05
1773878400000,1.8e-05
1773907200000,1.9e-05
1773936000000,2e-06
1773964800000,5.3e-05
1773993600000,4.1e-05
1774022400000,1.4e-05
1774051200000,5e-05
1774080000000,3.9e-05
1774108800000,-2.3e-05
1774137600000,-9.6e-05
1774166400000,-6e-05
1774195200000,-1.4e-05
1774224000000,-3.1e-05
1774252800000,1e-05
1774281600000,5.6e-05
1774310400000,3.8e-05
1774339200000,2e-05
1774368000000,5.2e-05
1774396800000,5.5e-05
1774425600000,0.0001
1774454400000,-1e-06
1774483200000,9e-06
1774512000000,-7e-06
1774540800000,7e-06
1774569600000,6.3e-05
1774598400000,1.1e-05
1774627200000,-4.2e-05
1774656000000,6.6e-05
1774684800000,-1.9e-05
1774713600000,-3.5e-05
1774742400000,-1.6e-05
1774771200000,-2.6e-05
1774800000000,1.8e-05
1774828800000,1.5e-05
1774857600000,-8e-06
1774886400000,-7e-06
1774915200000,-4.1e-05
1774944000000,3e-05
1774972800000,2.7e-05
1775001600000,1.2e-05
1775030400000,8.1e-05
1775059200000,2.3e-05
1775088000000,-5e-06
1775116800000,-5.3e-05
1775145600000,-5.7e-05
1775174400000,2.1e-05
1775203200000,-2.2e-05
1775232000000,1.6e-05
1775260800000,4.6e-05
1775289600000,3.1e-05
1775318400000,1.4e-05
1775347200000,3e-06
1775376000000,-3.1e-05
1775404800000,1.7e-05
1775433600000,4.9e-05
1775462400000,6.7e-05
1775491200000,-1.1e-05
1775520000000,-6.6e-05
1775548800000,-2.5e-05
1775577600000,3e-06
1775606400000,8.2e-05
1775635200000,7.6e-05
1775664000000,3.7e-05
1775692800000,1.3e-05
1775721600000,2.3e-05
1775750400000,6.1e-05
1775779200000,8.6e-05
1775808000000,0.0001
1775836800000,5.5e-05
1775865600000,-2e-05
1775894400000,-3.2e-05
1775923200000,0.0001
